Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,OPPO,SUM,VIVO,AAPL,AMZN,OPPO,SUM,VIVO,AAPL,AMZN,OPPO,SUM,VIVO,AAPL,AMZN,OPPO,SUM,VIVO,AAPL,AMZN,OPPO,SUM,VIVO,AAPL,AMZN,OPPO,SUM,VIVO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-23,5.936763763427734,5.861999988555908,,,,7.0378570556640625,5.861999988555908,,,,7.190357208251953,5.962500095367432,,,,6.989643096923828,5.825500011444092,,,,7.142857074737549,5.9004998207092285,,,,575094800,141364000,,,
2010-02-24,6.045220375061035,5.986000061035156,,,,7.166429042816162,5.986000061035156,,,,7.194285869598389,5.989999771118164,,,,7.065713882446289,5.857500076293945,,,,7.0796427726745605,5.8979997634887695,,,,460566400,147798000,,,
2010-02-25,6.085589408874512,5.909999847412109,,,,7.214285850524902,5.909999847412109,,,,7.244999885559082,5.916999816894531,,,,7.03178596496582,5.792500019073486,,,,7.049285888671875,5.9085001945495605,,,,665126000,190668000,,,
2010-02-26,6.164522171020508,5.920000076293945,,,,7.307857036590576,5.920000076293945,,,,7.327499866485596,5.971499919891357,,,,7.214285850524902,5.849999904632568,,,,7.2278571128845215,5.894000053405762,,,,507460800,114432000,,,
2010-03-01,6.296175956726074,6.2270002365112305,,,,7.463929176330566,6.2270002365112305,,,,7.482142925262451,6.232999801635742,,,,7.337500095367432,5.876500129699707,,,,7.348214149475098,5.934999942779541,,,,550093600,265930000,,,
2010-03-02,6.291958808898926,6.276500225067139,,,,7.458929061889648,6.276500225067139,,,,7.5296430587768555,6.367499828338623,,,,7.419285774230957,6.239999771118164,,,,7.497499942779541,6.250500202178955,,,,566546400,241950000,,,
2010-03-03,6.306417942047119,6.29449987411499,,,,7.476070880889893,6.29449987411499,,,,7.495357036590576,6.3470001220703125,,,,7.42642879486084,6.221499919891357,,,,7.4621429443359375,6.269999980926514,,,,372052800,128808000,,,
2010-03-04,6.347992897033691,6.426499843597412,,,,7.525356769561768,6.426499843597412,,,,7.5328569412231445,6.442500114440918,,,,7.451070785522461,6.278500080108643,,,,7.474286079406738,6.298999786376953,,,,366041200,150194000,,,
2010-03-05,6.596238136291504,6.445499897003174,,,,7.819643020629883,6.445499897003174,,,,7.846428871154785,6.472499847412109,,,,7.6653571128845215,6.353499889373779,,,,7.67642879486084,6.456500053405762,,,,899620400,135386000,,,
2010-03-08,6.600154876708984,6.505499839782715,,,,7.824285984039307,6.505499839782715,,,,7.86035680770874,6.542500019073486,,,,7.794642925262451,6.385499954223633,,,,7.857500076293945,6.414999961853027,,,,429889600,112118000,,,
2010-03-09,6.7188544273376465,6.440999984741211,,,,7.965000152587891,6.440999984741211,,,,8.035714149475098,6.540500164031982,,,,7.78178596496582,6.398499965667725,,,,7.796785831451416,6.479499816894531,,,,920259200,121416000,,,
2010-03-10,6.773684501647949,6.5254998207092285,,,,8.029999732971191,6.5254998207092285,,,,8.052857398986816,6.558499813079834,,,,7.971428871154785,6.423999786376953,,,,7.993928909301758,6.45550012588501,,,,596218000,112514000,,,
2010-03-11,6.793569087982178,6.678999900817871,,,,8.053570747375488,6.678999900817871,,,,8.053570747375488,6.681000232696533,,,,7.975714206695557,6.51800012588501,,,,7.996786117553711,6.522500038146973,,,,405700400,144816000,,,
2010-03-12,6.82670783996582,6.591000080108643,,,,8.092857360839844,6.591000080108643,,,,8.133213996887207,6.710000038146973,,,,8.0625,6.559000015258789,,,,8.120356559753418,6.710000038146973,,,,416323600,123016000,,,
2010-03-15,6.743557453155518,6.55649995803833,,,,7.994286060333252,6.55649995803833,,,,8.053570747375488,6.599999904632568,,,,7.8660712242126465,6.43149995803833,,,,8.049285888671875,6.585000038146973,,,,493502800,126584000,,,
2010-03-16,6.761933326721191,6.5894999504089355,,,,8.016071319580078,6.5894999504089355,,,,8.03499984741211,6.614500045776367,,,,7.946785926818848,6.525000095367432,,,,8.006428718566895,6.561999797821045,,,,446908000,82650000,,,
2010-03-17,6.751992702484131,6.566999912261963,,,,8.00428581237793,6.566999912261963,,,,8.087499618530273,6.634500026702881,,,,7.973928928375244,6.560999870300293,,,,8.032142639160156,6.620500087738037,,,,450956800,87176000,,,
2010-03-18,6.767961025238037,6.638000011444092,,,,8.023214340209961,6.638000011444092,,,,8.035714149475098,6.642499923706055,,,,7.950356960296631,6.521999835968018,,,,8.003570556640625,6.551000118255615,,,,342109600,100426000,,,
2010-03-19,6.69565486907959,6.517499923706055,,,,7.9375,6.517499923706055,,,,8.044285774230957,6.685500144958496,,,,7.901071071624756,6.482999801635742,,,,8.028214454650879,6.685500144958496,,,,559445600,178100000,,,
2010-03-22,6.770972728729248,6.523499965667725,,,,8.026785850524902,6.523499965667725,,,,8.071429252624512,6.547999858856201,,,,7.862500190734863,6.432000160217285,,,,7.873929023742676,6.510000228881836,,,,456419600,107668000,,,
2010-03-23,6.87973165512085,6.4629998207092285,,,,8.15571403503418,6.4629998207092285,,,,8.170714378356934,6.546999931335449,,,,8.003570556640625,6.403500080108643,,,,8.058570861816406,6.54449987411499,,,,602431200,84262000,,,
2010-03-24,6.910160541534424,6.4019999504089355,,,,8.19178581237793,6.4019999504089355,,,,8.221428871154785,6.46999979019165,,,,8.125356674194336,6.360000133514404,,,,8.130000114440918,6.432000160217285,,,,597780400,93928000,,,
2010-03-25,6.828212738037109,6.736499786376953,,,,8.094642639160156,6.736499786376953,,,,8.248929023742676,6.8454999923706055,,,,8.08035659790039,6.4019999504089355,,,,8.247142791748047,6.456999778747559,,,,542284400,324192000,,,
2010-03-26,6.9562506675720215,6.752999782562256,,,,8.246429443359375,6.752999782562256,,,,8.283928871154785,6.8495001792907715,,,,8.162500381469727,6.688000202178955,,,,8.176786422729492,6.744999885559082,,,,640875200,131314000,,,
2010-03-29,7.0011420249938965,6.75600004196167,,,,8.299642562866211,6.75600004196167,,,,8.352499961853027,6.831500053405762,,,,8.272143363952637,6.7164998054504395,,,,8.321429252624512,6.768499851226807,,,,540744400,92538000,,,
2010-03-30,7.105377674102783,6.828999996185303,,,,8.423213958740234,6.828999996185303,,,,8.481429100036621,6.9095001220703125,,,,8.366070747375488,6.76800012588501,,,,8.449999809265137,6.7870001792907715,,,,527310000,123854000,,,
2010-03-31,7.079771041870117,6.78849983215332,,,,8.39285659790039,6.78849983215332,,,,8.450357437133789,6.840000152587891,,,,8.373571395874023,6.723999977111816,,,,8.410357475280762,6.800000190734863,,,,430659600,92012000,,,
2010-04-01,7.10899543762207,6.5904998779296875,,,,8.427499771118164,6.5904998779296875,,,,8.526070594787598,6.825500011444092,,,,8.3125,6.559000015258789,,,,8.478928565979004,6.789999961853027,,,,603145200,175716000,,,
2010-04-05,7.184913635253906,6.57450008392334,,,,8.517499923706055,6.57450008392334,,,,8.518214225769043,6.686999797821045,,,,8.384642601013184,6.539000034332275,,,,8.392143249511719,6.642499923706055,,,,684507600,116330000,,,
2010-04-06,7.216545581817627,6.7779998779296875,,,,8.555000305175781,6.7779998779296875,,,,8.579999923706055,6.800000190734863,,,,8.464285850524902,6.559000015258789,,,,8.507143020629883,6.561500072479248,,,,447017200,159006000,,,
2010-04-07,7.248480796813965,6.743500232696533,,,,8.592857360839844,6.743500232696533,,,,8.640000343322754,6.803999900817871,,,,8.523571014404297,6.692999839782715,,,,8.555356979370117,6.797999858856201,,,,628502000,118908000,,,
2010-04-08,7.228896617889404,7.047999858856201,,,,8.569643020629883,7.047999858856201,,,,8.626428604125977,7.0625,,,,8.501428604125977,6.735499858856201,,,,8.587142944335938,6.735499858856201,,,,572989200,253782000,,,
2010-04-09,7.284331321716309,7.002999782562256,,,,8.635356903076172,7.002999782562256,,,,8.63892936706543,7.066500186920166,,,,8.587857246398926,6.953499794006348,,,,8.6225004196167,7.035999774932861,,,,334182800,120222000,,,
2010-04-12,7.299396514892578,7.059999942779541,,,,8.653214454650879,7.059999942779541,,,,8.681071281433105,7.145500183105469,,,,8.63607120513916,6.984000205993652,,,,8.649999618530273,7.0,,,,333026400,108906000,,,
2010-04-13,7.303610801696777,7.007999897003174,,,,8.65821361541748,7.007999897003174,,,,8.671428680419922,7.098999977111816,,,,8.61107063293457,6.955999851226807,,,,8.637857437133789,7.061500072479248,,,,306210800,95710000,,,
2010-04-14,7.401822566986084,7.214000225067139,,,,8.774642944335938,7.214000225067139,,,,8.778928756713867,7.224999904632568,,,,8.71678638458252,6.960000038146973,,,,8.760000228881836,7.017000198364258,,,,404076400,158006000,,,
2010-04-15,7.499135971069336,7.290999889373779,,,,8.890000343322754,7.290999889373779,,,,8.893928527832031,7.354499816894531,,,,8.768214225769043,7.199999809265137,,,,8.777856826782227,7.227499961853027,,,,376784800,156592000,,,
2010-04-16,7.453342914581299,7.108500003814697,,,,8.835714340209961,7.108500003814697,,,,8.96928596496582,7.358500003814697,,,,8.733928680419922,7.072500228881836,,,,8.8774995803833,7.24399995803833,,,,750545600,167936000,,,
2010-04-19,7.443401336669922,7.121500015258789,,,,8.823928833007812,7.121500015258789,,,,8.853214263916016,7.183499813079834,,,,8.634642601013184,6.956500053405762,,,,8.822500228881836,7.117499828338623,,,,566924400,120440000,,,
2010-04-20,7.368686199188232,7.210000038146973,,,,8.735357284545898,7.210000038146973,,,,8.901785850524902,7.23199987411499,,,,8.677143096923828,7.105000019073486,,,,8.876428604125977,7.191500186920166,,,,738326400,86234000,,,
2010-04-21,7.809439182281494,7.321499824523926,,,,9.257857322692871,7.321499824523926,,,,9.29464340209961,7.449999809265137,,,,9.133213996887207,7.176000118255615,,,,9.242856979370117,7.258500099182129,,,,982391200,147488000,,,
2010-04-22,8.027856826782227,7.504499912261963,,,,9.516785621643066,7.504499912261963,,,,9.526785850524902,7.554500102996826,,,,9.149999618530273,7.294000148773193,,,,9.222857475280762,7.350500106811523,,,,793424800,303316000,,,
2010-04-23,8.159212112426758,7.18149995803833,,,,9.672499656677246,7.18149995803833,,,,9.72071361541748,7.454500198364258,,,,9.535714149475098,7.120999813079834,,,,9.571070671081543,7.269000053405762,,,,796955600,379504000,,,
2010-04-26,8.119144439697266,7.355500221252441,,,,9.625,7.355500221252441,,,,9.730713844299316,7.386499881744385,,,,9.578213691711426,7.144999980926514,,,,9.710000038146973,7.159999847412109,,,,479068800,186366000,,,
2010-04-27,7.89439582824707,7.10099983215332,,,,9.35857105255127,7.10099983215332,,,,9.565713882446289,7.322000026702881,,,,9.304286003112793,7.055500030517578,,,,9.545356750488281,7.277500152587891,,,,709343600,172780000,,,
2010-04-28,7.881140232086182,6.96750020980835,,,,9.342857360839844,6.96750020980835,,,,9.428570747375488,7.137499809265137,,,,9.157500267028809,6.934500217437744,,,,9.401785850524902,7.129499912261963,,,,758402400,184706000,,,
2010-04-29,8.093233108520508,7.08650016784668,,,,9.59428596496582,7.08650016784668,,,,9.64285659790039,7.122499942779541,,,,9.357500076293945,6.989500045776367,,,,9.393570899963379,7.004499912261963,,,,558840800,126284000,,,
2010-04-30,7.865777492523193,6.855000019073486,,,,9.3246431350708,6.855000019073486,,,,9.663213729858398,7.070000171661377,,,,9.321429252624512,6.8454999923706055,,,,9.618213653564453,7.070000171661377,,,,542463600,122270000,,,
2010-05-03,8.02424144744873,6.874499797821045,,,,9.512499809265137,6.874499797821045,,,,9.567143440246582,6.9720001220703125,,,,9.388570785522461,6.805500030517578,,,,9.422857284545898,6.860000133514404,,,,454342000,113092000,,,
2010-05-04,7.793171405792236,6.491499900817871,,,,9.238571166992188,6.491499900817871,,,,9.403214454650879,6.790500164031982,,,,9.16964340209961,6.419000148773193,,,,9.38892936706543,6.781000137329102,,,,723819600,253356000,,,
2010-05-05,7.712131977081299,6.546500205993652,,,,9.142499923706055,6.546500205993652,,,,9.21928596496582,6.58050012588501,,,,8.883213996887207,6.377500057220459,,,,9.036786079406738,6.400000095367432,,,,883103200,189162000,,,
2010-05-06,7.418696880340576,6.435500144958496,,,,8.79464340209961,6.435500144958496,,,,9.223214149475098,6.616499900817871,,,,7.1160712242126465,6.03000020980835,,,,9.065357208251953,6.5,,,,1285860800,203780000,,,
2010-05-07,7.105678558349609,6.249000072479248,,,,8.42357063293457,6.249000072479248,,,,8.806071281433105,6.559000015258789,,,,8.043213844299316,6.188000202178955,,,,8.70392894744873,6.398499965667725,,,,1676018400,238552000,,,
2010-05-10,7.651876926422119,6.564499855041504,,,,9.071070671081543,6.564499855041504,,,,9.094642639160156,6.610499858856201,,,,8.876070976257324,6.4629998207092285,,,,8.9375,6.486499786376953,,,,984306400,136122000,,,
2010-05-11,7.7280964851379395,6.5229997634887695,,,,9.161429405212402,6.5229997634887695,,,,9.28178596496582,6.6539998054504395,,,,8.946429252624512,6.423500061035156,,,,8.994285583496094,6.497499942779541,,,,848906800,120882000,,,
2010-05-12,7.89590311050415,6.69350004196167,,,,9.360357284545898,6.69350004196167,,,,9.397500038146973,6.706500053405762,,,,9.239286422729492,6.484000205993652,,,,9.258570671081543,6.570499897003174,,,,654379600,118090000,,,
2010-05-13,7.783531665802002,6.573500156402588,,,,9.227143287658691,6.573500156402588,,,,9.464285850524902,6.8495001792907715,,,,9.157142639160156,6.550000190734863,,,,9.400713920593262,6.696499824523926,,,,599712400,118804000,,,
2010-05-14,7.646754741668701,6.426499843597412,,,,9.0649995803833,6.426499843597412,,,,9.15999984741211,6.550000190734863,,,,8.910714149475098,6.3379998207092285,,,,9.1128568649292,6.51800012588501,,,,759362800,105556000,,,
2010-05-17,7.658803939819336,6.445499897003174,,,,9.079285621643066,6.445499897003174,,,,9.149286270141602,6.497499942779541,,,,8.846785545349121,6.289999961853027,,,,9.096428871154785,6.4120001792907715,,,,762834800,112844000,,,
2010-05-18,7.602769374847412,6.314000129699707,,,,9.012857437133789,6.314000129699707,,,,9.233928680419922,6.5625,,,,8.937856674194336,6.2754998207092285,,,,9.177857398986816,6.506999969482422,,,,782678400,105138000,,,
2010-05-19,7.481661796569824,6.229499816894531,,,,8.869285583496094,6.229499816894531,,,,9.032856941223145,6.396500110626221,,,,8.744643211364746,6.190000057220459,,,,8.910714149475098,6.2754998207092285,,,,1025726800,129266000,,,
2010-05-20,7.162922382354736,5.985499858856201,,,,8.491429328918457,5.985499858856201,,,,8.708929061889648,6.25,,,,8.436071395874023,5.939000129699707,,,,8.638570785522461,6.131999969482422,,,,1282915200,171888000,,,
2010-05-21,7.300297260284424,6.136000156402588,,,,8.65428638458252,6.136000156402588,,,,8.73214340209961,6.248499870300293,,,,8.262499809265137,5.875999927520752,,,,8.3149995803833,5.894999980926514,,,,1223891200,159338000,,,
2010-05-24,7.4340596199035645,6.105999946594238,,,,8.812856674194336,6.105999946594238,,,,8.960714340209961,6.224999904632568,,,,8.795000076293945,6.03249979019165,,,,8.831428527832031,6.128499984741211,,,,754238800,90718000,,,
2010-05-25,7.387666702270508,6.243000030517578,,,,8.757857322692871,6.243000030517578,,,,8.812856674194336,6.259500026702881,,,,8.470000267028809,5.925000190734863,,,,8.548213958740234,5.927000045776367,,,,1048006400,138268000,,,
2010-05-26,7.354222774505615,6.1605000495910645,,,,8.71821403503418,6.1605000495910645,,,,9.004643440246582,6.2895002365112305,,,,8.70535659790039,6.114999771118164,,,,8.931428909301758,6.252500057220459,,,,850654000,139292000,,,
2010-05-27,7.632595062255859,6.335000038146973,,,,9.048213958740234,6.335000038146973,,,,9.067500114440918,6.34250020980835,,,,8.896785736083984,6.03000020980835,,,,8.949999809265137,6.249000072479248,,,,666282400,94954000,,,
2010-05-28,7.7389445304870605,6.2729997634887695,,,,9.174285888671875,6.2729997634887695,,,,9.264286041259766,6.380000114440918,,,,9.048213958740234,6.200500011444092,,,,9.26392936706543,6.303500175476074,,,,815614800,79096000,,,
2010-06-01,7.857944965362549,6.1620001792907715,,,,9.315357208251953,6.1620001792907715,,,,9.497857093811035,6.328499794006348,,,,9.248571395874023,6.151000022888184,,,,9.274642944335938,6.248499870300293,,,,876472800,73190000,,,
2010-06-02,7.951939582824707,6.315499782562256,,,,9.426786422729492,6.315499782562256,,,,9.45714282989502,6.321499824523926,,,,9.297499656677246,6.082499980926514,,,,9.447856903076172,6.201000213623047,,,,688548000,95294000,,,
2010-06-03,7.926934242248535,6.438000202178955,,,,9.397143363952637,6.438000202178955,,,,9.483928680419922,6.457499980926514,,,,9.3003568649292,6.242499828338623,,,,9.47071361541748,6.3125,,,,650106800,105538000,,,
2010-06-04,7.711223125457764,6.138500213623047,,,,9.14142894744873,6.138500213623047,,,,9.353570938110352,6.409999847412109,,,,9.093929290771484,6.109000205993652,,,,9.221785545349121,6.316500186920166,,,,758304400,109954000,,,
2010-06-07,7.559987545013428,6.100500106811523,,,,8.962142944335938,6.100500106811523,,,,9.255356788635254,6.33050012588501,,,,8.948213577270508,6.083499908447266,,,,9.224642753601074,6.291999816894531,,,,886942000,131328000,,,
2010-06-08,7.51148796081543,5.941999912261963,,,,8.904643058776855,5.941999912261963,,,,9.064286231994629,6.099999904632568,,,,8.773214340209961,5.789999961853027,,,,9.044285774230957,6.099999904632568,,,,1000770400,229688000,,,
2010-06-09,7.326808929443359,5.895500183105469,,,,8.685713768005371,5.895500183105469,,,,8.996429443359375,6.073500156402588,,,,8.660357475280762,5.868000030517578,,,,8.981071472167969,6.015500068664551,,,,854630000,147384000,,,
2010-06-10,7.54703426361084,6.1605000495910645,,,,8.946785926818848,6.1605000495910645,,,,8.963570594787598,6.175000190734863,,,,8.649999618530273,5.960000038146973,,,,8.744285583496094,6.0,,,,776356000,121236000,,,
2010-06-11,7.637418270111084,6.151500225067139,,,,9.053929328918457,6.151500225067139,,,,9.066429138183594,6.176499843597412,,,,8.834643363952637,6.014500141143799,,,,8.865357398986816,6.069499969482422,,,,545759200,84092000,,,
2010-06-14,7.660616874694824,6.191500186920166,,,,9.081428527832031,6.191500186920166,,,,9.255356788635254,6.284999847412109,,,,9.071785926818848,6.175000190734863,,,,9.14142894744873,6.211999893188477,,,,602960400,78460000,,,
2010-06-15,7.823599815368652,6.3420000076293945,,,,9.274642944335938,6.3420000076293945,,,,9.280357360839844,6.3460001945495605,,,,9.125,6.125,,,,9.130000114440918,6.159999847412109,,,,585074000,90820000,,,
2010-06-16,8.05135440826416,6.34499979019165,,,,9.54464340209961,6.34499979019165,,,,9.5625,6.39900016784668,,,,9.30821418762207,6.26800012588501,,,,9.324999809265137,6.269499778747559,,,,783678000,79286000,,,
2010-06-17,8.190545082092285,6.29449987411499,,,,9.709643363952637,6.29449987411499,,,,9.746429443359375,6.389999866485596,,,,9.625,6.234499931335449,,,,9.664285659790039,6.336999893188477,,,,872855200,69580000,,,
2010-06-18,8.256819725036621,6.291500091552734,,,,9.788213729858398,6.291500091552734,,,,9.821429252624512,6.374000072479248,,,,9.693571090698242,6.253499984741211,,,,9.723214149475098,6.323999881744385,,,,784621600,76720000,,,
2010-06-21,8.139327049255371,6.127500057220459,,,,9.64892864227295,6.127500057220459,,,,9.964642524719238,6.374000072479248,,,,9.59749984741211,6.070499897003174,,,,9.917499542236328,6.3394999504089355,,,,776490400,106554000,,,
2010-06-22,8.25019359588623,6.115499973297119,,,,9.780357360839844,6.115499973297119,,,,9.856071472167969,6.261499881744385,,,,9.696429252624512,6.077499866485596,,,,9.720000267028809,6.132500171661377,,,,717262000,124144000,,,
